"","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean","CPM_stdev"
"734","clec16a",6697,0,0,0,0,0.64789918688652,0.136622576511888,0.130753627233068,0.259175623303325
"735","hapstr1a",2425,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"736","usp7",6483,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"737","eci1",1131,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"738","naa60",1564,47.3614329978281,38.6082491393795,28.7897046490892,76.4396817723886,75.5612426706405,83.4080829605074,58.3613990316389,22.959384120482
"739","abat",7378,3.22057744385231,2.43475445023114,4.76650739223332,1.9877931430172,4.53529430820564,5.60152563698739,3.75774206242117,1.42781610035365
"740","alg1",1709,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"741","eif3d",1812,0.378891463982625,0.695644128637469,1.90660295689333,0.722833870188072,2.26764715410282,0.819735459071326,1.13189250547927,0.763178761355523
"742","sult3st1",4264,303.776231248069,146.259178046028,62.7272372817905,551.251180252179,309.857786128478,592.327180467289,327.699798903972,211.671775631497
"743","rpl3",1360,2.65224024787837,3.65213167534671,3.43188532240799,16.4444705467786,27.2117658492339,18.4440478291048,11.9727569117917,10.228905562955
"744","slc25a39",2193,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"745","rpl27",483,0.75778292796525,0.347822064318734,1.143961774136,1.9877931430172,4.61628170656646,3.14231925977342,1.99932681262951,1.62207066288621
"746","grna",4436,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"747","hsd17b14",2117,89.1342169019125,69.9122349280656,87.8943963127824,71.7412616161662,81.2303605558975,60.2505562417424,76.6938377594278,11.3286825243342
"748","tbc1d17",2436,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"749","akt1s1",2357,0,0,0,0,0.48592439016489,0.136622576511888,0.103757827779463,0.195035443146517
"750","emc10",1116,0.75778292796525,0.695644128637469,0.190660295689333,0.180708467547018,0.16197479672163,1.0929806120951,0.513291871442633,0.391712598641712
"751","med25",2812,0,0,0,0.361416935094036,0,0,0.060236155849006,0.147547845896829
"752","ppp1caa",2240,2.46279451588706,0.521733096478102,2.47858384396133,0.542125402641054,0,0.819735459071326,1.13749538633981,1.06615493943156
"753","cox6a2",511,0,0.173911032159367,0.190660295689333,1.26495927282913,0.32394959344326,0.341556441279719,0.382506105900134,0.449545764687397
"754","armc5",4979,0,0,0.190660295689333,0.361416935094036,0,0.956358035583214,0.251405877727764,0.374797211679407
"755","elob",1763,0.189445731991312,0,0,0,0,0,0.0315742886652187,0.0773408962211285
"756","arl6ip1",1541,0,0,0,0,0.16197479672163,0.273245153023775,0.0725366582909009,0.117753426827362
"757","smg1",12279,0,0,0,0,0.64789918688652,0,0.10798319781442,0.264503735439349
"758","mylk5",3039,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
"759","ccdc47",2400,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"760","dcaf7",2495,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"761","limd2",3846,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"762","zp3e",1374,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"763","ddx42",3693,0.189445731991312,0.173911032159367,0,0.361416935094036,1.45777317049467,0.54649030604755,0.454839529297823,0.525211808739306
"764","snrnp70",5433,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"765","aldh16a1",3631,309.459603207809,311.387703081347,133.366876834688,547.727365135012,739.414947034241,469.161927741822,418.419737172487,213.033545531829
"766","fthl27",889,850.042999445019,1419.98357758123,740.905909048747,1200.53670414861,753.101817357219,1136.6998365789,1016.87847402662,277.183796687406
"767","fthl28",891,5.96754055772634,7.21730783461374,2.09726325258266,2.71062701320527,2.83455894262853,1.84440478291048,3.7786170639445,2.24570508081094
"768","fthl30",736,0.378891463982625,0.347822064318734,0.571980887067998,0.090354233773509,0.0809873983608151,0.478179017791607,0.324702510882548,0.201240533166928
"769","fthl31",883,42.2463982340627,29.9126975314112,40.8013032775172,19.6068687288515,16.6834040623279,18.3757365408489,27.9377347291699,11.5030849913565
"770","fthl29",666,7.67255214564815,3.30430961102798,4.48051694869932,2.80098124697878,1.53876056885549,3.62049827756502,3.90293646646246,2.08736005544763
"771","LOC558816",784,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"772","zgc:173594",4595,0.284168597986969,0.347822064318734,0.0953301478446664,0.271062701320527,0.0809873983608151,0.136622576511888,0.202665581057267,0.112320493480411
"773","prmt1",2313,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"774","ap2a1",5460,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"775","prr12b",9206,0,0,0,0.361416935094036,0,0.409867729535663,0.12854744410495,0.199733364449706
"776","scaf1",5800,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"777","nosip",1464,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"778","rcn3",2113,0,0,0,0.90354233773509,2.42962195082445,0.683112882559438,0.66937952851983,0.948438829985138
"779","srrm2",4553,0,0,0,0,0.32394959344326,0.54649030604755,0.145073316581802,0.235506853654724
"780","rnf25",2168,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"781","kat8",1713,0,0,0,0,0.16197479672163,0.273245153023775,0.0725366582909009,0.117753426827362
"782","setd1a",8421,0,0,0,0.180708467547018,0.48592439016489,0,0.111105476285318,0.197338035886034
"783","hsd3b7",4524,2032.84742713278,1858.67415620324,1083.9991111417,680.27702608075,432.391719848392,1679.91120079017,1294.6834401995,659.818485051793
"784","cd2bp2",1367,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"785","prr14",4479,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"786","kat7a",1408,0,0,0,0.180708467547018,0,0.273245153023775,0.0756589367617989,0.120807959690264
"787","aoc2",2753,0,0.173911032159367,0,0,0.48592439016489,0.136622576511888,0.132742999806024,0.189372154495634
"788","rarab",5306,3.031131711861,8.78250712404804,7.81707212326264,75.084368265786,72.0787845411254,55.4004547755704,37.0323864236089,34.121151417243
"789","rpl23",483,0.75778292796525,0.173911032159367,0.953301478446664,4.15629475358142,8.5846642262464,3.68880956582097,3.05246066403668,3.16817704864545
"790","nacc1a",9519,0,0,0,0,0,0.54649030604755,0.0910817176745917,0.223103733198986
"791","alkbh7",3451,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"792","gtf2f1",2674,0,0.347822064318734,0,0,0,0.136622576511888,0.0807407734717703,0.141796672623002
"793","aldh3b1",1943,8.71450367160037,5.56515302909975,2.47858384396133,74.0001174605039,69.6491625903009,65.9887044552417,37.732704175118,35.3611296299458
"794","clpp",1182,350.474604183928,202.954174529982,332.892876273575,475.805395051299,364.68625481875,387.734872140737,352.424696166378,88.7092812399904
"795","si:dkey-204f11.64",3073,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"796","carm1",4686,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"797","yipf2",2567,0,0.173911032159367,0.571980887067998,0,0,0.136622576511888,0.147085749289876,0.221931342908384
"798","tnrc6c1",10215,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"799","tac4",883,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"800","thraa",5411,90.9339513558299,35.999583656989,86.9410948343357,188.930702820407,148.449901195374,168.455636839157,119.951811783682,58.1421874692411
"801","smarce1",2787,1.89445731991312,2.26084341807177,2.66924413965066,2.16850161056422,2.26764715410282,2.04933864767831,2.21833871499682,0.262105929633828
"802","rbbp6",7214,0,0.173911032159367,0,0,0.48592439016489,0.273245153023775,0.155513429224672,0.197951465616974
"803","ndufab1b",677,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"804","gng13b",1645,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"805","gps1",2106,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"806","si:ch1073-443f11.2",1045,2.08390305190444,2.08693238591241,0.762641182757331,2.89133548075229,0.809873983608151,0.683112882559438,1.55296649458234,0.926465393727477
"807","rogdi",3313,0,0,0.190660295689333,0,0,0.136622576511888,0.0545471453668701,0.0862145351539329
"808","glyr1",3136,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"809","si:dkeyp-72e1.9",6918,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"810","rrn3",2410,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"811","gspt1l",4788,0,0.521733096478102,0.190660295689333,0.90354233773509,1.13382357705141,0.819735459071326,0.594915794337544,0.437931236843337
"812","nde1",2804,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"813","abcc1",7189,6.72532348569159,15.9998149586618,16.2061251335933,334.401019195757,140.027211765849,252.888389123504,127.707980610509,140.065764342625
"814","LOC137487238",5964,696.970847996038,525.733050217767,761.783211426729,1759.01622310267,1042.55077909877,1818.71973852625,1100.79564172804,558.70612715763
"815","LOC141381242",2162,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"816","abcc6b.2",8282,60.7173571032156,14.4346156692275,91.3262816351904,29.3651259763904,16.9263662574103,30.9450135799425,40.6191267035628,29.8072841406909
"817","ezh1",3761,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"818","si:ch211-18i17.2",6284,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"819","mlx",2138,0,0,0,0.361416935094036,0.16197479672163,0,0.087231955302611,0.149131855477145
"820","arf2a",2600,0,0.173911032159367,0.190660295689333,0.180708467547018,1.13382357705141,0.136622576511888,0.302620991493169,0.413278789932128
"821","gosr2",1362,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
"822","gpatch8",7670,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"823","rps11",561,1.13667439194787,1.5651992894343,1.33462206982533,3.43346088339334,4.53529430820564,5.73814821349928,2.95723319271763,1.91497350589896
"824","retsat.2",2465,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"825","retsat.1",2416,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"826","aldoaa",1669,0,0.521733096478102,0,0,0,0,0.0869555160796836,0.212996644715603
"827","prpsap2",2496,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"828","ccdc97",1499,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"829","llgl1",5610,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"830","znf598",3301,0,0,0,0,0.48592439016489,0.136622576511888,0.103757827779463,0.195035443146517
"831","smcr8a",4728,0,0,0,0.361416935094036,0,0,0.060236155849006,0.147547845896829
"832","shmt1",1776,0.189445731991312,0.869555160796836,0,0,1.45777317049467,0.956358035583214,0.578855349811006,0.603539240786856
"833","pdap1b",1249,0.189445731991312,0,0,0,0,0,0.0315742886652187,0.0773408962211285
"834","bud31",687,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"835","atp5mf",850,0,0.173911032159367,0.381320591378666,0,0.48592439016489,0.273245153023775,0.219066861121116,0.199245641997745
"836","tnrc18",12985,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"837","actb2",1843,0.947228659956562,2.08693238591241,3.43188532240799,1.62637620792316,5.02121869837053,3.55218698930908,2.77763804397996,1.49763122010493
"838","rnf216",2924,0,0,0,0.180708467547018,0,0.136622576511888,0.0528885073431509,0.0831121091081427
"839","smurf1",4436,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"840","wipi2",2936,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"841","foxk1",2430,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"842","cyp3c4",2312,35.6157976143667,39.3908487840967,71.6882711791891,140.681541985354,24.7011565000486,34.4288892809957,57.7510842240084,43.6692057700818
"843","cyp3c3",2395,19.5129103951052,102.172731393628,232.033579853918,53.2186436925968,22.6764715410282,43.3093567542684,78.8206156050908,80.753468045221
"844","cyp3c2",2152,23.3018250349314,33.5648292067579,22.7839053348753,128.75478312725,82.3641841329489,124.189922049306,69.1599081476783,49.5477780059175
"845","cyp3c1",1881,2710.40008759971,2284.75618499369,5254.97906978939,9300.7937619437,3066.1019145421,3366.2436626764,4330.5457802575,2641.84654752294
"846","sdk1a",9833,0,0,0,0,0.48592439016489,0,0.0809873983608151,0.198377801579512
"847","eif3ba",2663,0.189445731991312,0.173911032159367,0.571980887067998,0.542125402641054,3.72542032459749,0.683112882559438,0.98099937683611,1.36076728068851
"848","LOC141381264",5520,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"849","tmem184a",2920,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"850","mafk",4664,0.568337195973937,0.869555160796836,0.762641182757331,4.69842015622247,1.6197479672163,0.956358035583214,1.57917661642501,1.56916017910063
"851","ints1",7071,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"852","micall2a",3839,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"853","axin1",7913,0,0,0,0,0.64789918688652,0,0.10798319781442,0.264503735439349
"854","ubfd1",2800,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"855","LOC799265",4548,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"856","kdm8",1565,0.189445731991312,0,0,0,0,0,0.0315742886652187,0.0773408962211285
"857","pdpk1a",5202,0,0,0,0,0.32394959344326,0.136622576511888,0.076762028325858,0.132856775174322
"858","gpr146",3528,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"859","igfals",3505,0,0,0.381320591378666,1.26495927282913,1.37678577213386,0.273245153023775,0.549385131560904,0.617217173229297
"860","cdip1",5736,0,0,0,0,0.16197479672163,0.409867729535663,0.0953070877095488,0.16716862425807
"861","sc:d0202",3221,0.947228659956562,3.65213167534671,2.66924413965066,7.04763023433371,6.64096666558684,11.3396738504867,5.38281253756019,3.73823168107659
"862","prkcsh",2111,0,0,0,0.180708467547018,0.32394959344326,0.273245153023775,0.129650535669009,0.149269042062087
"863","dnm2a",7589,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"864","atp5pd",703,0,0.173911032159367,0,0,0.809873983608151,0.136622576511888,0.186734598713234,0.314829408634347
"865","slc16a5b",5399,2.65224024787837,1.73911032159367,2.47858384396133,21.5043076380952,30.4512617836665,13.7988802277006,12.1040640104826,11.97727643703
"866","zgc:92161",1789,0.189445731991312,0,0,0,0,0,0.0315742886652187,0.0773408962211285
"867","gipc1",6485,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"868","LOC141381283",3222,0,0.347822064318734,0,0,0,0,0.0579703440531224,0.141997763143735
"869","dnajb1a",2988,35.2369061503841,26.7822989525426,34.8908341111479,43.9121576139254,45.0289934886132,34.7021344340195,36.7588874584388,6.76952774272377
"870","prkacaa",6547,0,0,0.190660295689333,0,0.16197479672163,0.136622576511888,0.0815429448204751,0.0909476777472999
"871","crb3a",2458,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"872","gcgra",5142,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"873","mrpl12",1072,0,0.173911032159367,0,0,0.16197479672163,0,0.0559809714801662,0.0868074499943072
"874","hgs",4592,0.378891463982625,0,0,0.180708467547018,0.971848780329781,0,0.255241451976571,0.382051083157193
"875","baiap2a",9591,0,0,0.381320591378666,0,0,0,0.0635534318964443,0.155673479549009
"876","zgc:165582",4241,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"877","slc27a1a",2906,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"878","lmx1al",9044,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
"879","lpar2a",1613,0,0.173911032159367,0,0.180708467547018,0,0,0.0591032499510642,0.0915875891387696
"880","brd4",7363,0,0.173911032159367,0.190660295689333,0,0.32394959344326,0.409867729535663,0.183064775137937,0.166406141045355
"881","nr5a5",3926,0,0,0.190660295689333,0.722833870188072,0.16197479672163,0,0.179244827099839,0.280108457124778
"882","eif3g",1031,0,0.173911032159367,0.571980887067998,0.542125402641054,0.32394959344326,1.36622576511888,0.496365446738426,0.478445686476165
"883","aanat2",1446,0,0,0,0.361416935094036,0,0,0.060236155849006,0.147547845896829
"884","hbba2",666,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"885","ba1l",617,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"886","hbaa1",584,0,0.173911032159367,0,0.180708467547018,0.64789918688652,0.136622576511888,0.189856877184132,0.238774319911596
"887","hbba1",716,0,0,0,0,0.48592439016489,0.136622576511888,0.103757827779463,0.195035443146517
"888","si:ch211-5k11.8",657,0.189445731991312,0,0,0.722833870188072,0.32394959344326,0.136622576511888,0.228808628689089,0.271244253539168
"889","mafga",1176,0.189445731991312,0,0.190660295689333,0,0,0,0.0633510046134409,0.0981437058693778
"890","ern1",5209,0,0,0,0.180708467547018,0.48592439016489,0.409867729535663,0.179416764541262,0.220738472643218
"891","tex2",4681,0,0,0,0.361416935094036,0.16197479672163,0,0.087231955302611,0.149131855477145
"892","LOC100537840",16127,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"893","zgc:112148",841,0.189445731991312,0,0.190660295689333,0.180708467547018,0,0.136622576511888,0.116239511956592,0.0921873825841328
"894","usp36",6890,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"895","lgals3bp.2",1977,0,0,0,0,0.48592439016489,0.204933864767831,0.115143042488787,0.199285162761482
"896","lgals3bp.1",1960,0,0,0,0,0,0.0683112882559438,0.011385214709324,0.0278879666498732
"897","uqcrc2a",1667,0.189445731991312,0,0.190660295689333,0.361416935094036,0.32394959344326,0.409867729535663,0.245890047625601,0.150350680991931
"898","luc7l3",2263,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"899","sec14l1",3459,0.75778292796525,1.91302135375304,1.33462206982533,0.722833870188072,1.29579837377304,0.136622576511888,1.0267801953361,0.618010400505613
"900","mcrip1",1147,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"901","alyref",1254,0.378891463982625,0.347822064318734,0.190660295689333,0.722833870188072,0.48592439016489,0.819735459071326,0.490977923902497,0.238793587605537
"902","arhgdia",4632,0,0.347822064318734,0.381320591378666,0,0,0,0.121523775949567,0.188561614922061
"903","cdr2l",2382,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"904","recql5",8707,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"905","zgc:113265",12693,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"906","LOC101882465",3877,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"907","LOC100334642",5029,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"908","mettl23",1523,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"909","tsen54",3407,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"910","helz",6211,0.189445731991312,0.521733096478102,0.381320591378666,0.90354233773509,0.48592439016489,0.54649030604755,0.504742742299268,0.234977450389552
"911","aimp2",1465,0,0.173911032159367,0.190660295689333,0,0.16197479672163,0.956358035583214,0.247150693358924,0.358036906223338
"912","lmtk2",8757,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"913","bri3",3058,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"914","baiap2l1b",2628,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"915","zgc:113295",2186,0,0.173911032159367,0,0.361416935094036,0,0.136622576511888,0.111991757294215,0.144416103174938
"916","srebf1",3505,0,0,0,0,0.48592439016489,0.273245153023775,0.126528257198111,0.207233697737872
"917","tom1l2a",7588,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"918","tbl3",4560,0,0,0,0.361416935094036,0.32394959344326,0.273245153023775,0.159768613593512,0.177241301269342
"919","znf1024",7599,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"920","LOC137490038",3255,0,0,0,0,0.0809873983608151,0,0.0134978997268025,0.0330629669299186
"921","LOC795918",3623,0.189445731991312,0.347822064318734,0.190660295689333,0.180708467547018,0.242962195082445,0.273245153023775,0.23747398460877,0.0651259611624656
"922","zgc:113407",16510,0,0,0,0,0.48592439016489,0.136622576511888,0.103757827779463,0.195035443146517
"923","sox9b",1901,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"924","ptpn12",6027,0,0.521733096478102,0.190660295689333,1.08425080528211,0.64789918688652,0.273245153023775,0.45296475622664,0.386660168309672
"925","c4h11orf98",696,0,0.173911032159367,0,0,0.48592439016489,0.409867729535663,0.17828385864332,0.220747960471696
"926","lrp6",6411,0,0,0,0.180708467547018,0,0.136622576511888,0.0528885073431509,0.0831121091081427
"927","dusp16",4927,0.189445731991312,0,0,0,0.16197479672163,0,0.0585700881188238,0.0911512905111682
"928","crebl2",2543,0,0,0,0,0.809873983608151,0,0.134978997268025,0.330629669299186
"929","eps8a",3666,0,0,0,0.180708467547018,0.32394959344326,0,0.0841096768317131,0.137950906423143
"930","etv6",2034,0,0,0,0.180708467547018,0.16197479672163,0.273245153023775,0.102654736215404,0.118597073709655
"931","si:ch211-51e12.7",1860,0,0,0,0.542125402641054,0.48592439016489,0,0.171341632134324,0.266035612552576
"932","tulp4a",8209,0,0,0,0.542125402641054,0.64789918688652,0.409867729535663,0.266648719843873,0.301680501691906
"933","rpl18a",620,0.378891463982625,0.869555160796836,0.953301478446664,4.87912862376949,11.6621853639574,5.73814821349928,4.08020171740871,4.35106885282592
"934","xpot",3854,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"935","rtcb",1693,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"936","fbxo7",2626,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"937","ost4",344,0,0,0,0,0,0.409867729535663,0.0683112882559438,0.167327799899239
"938","agbl5",3134,0.378891463982625,0.173911032159367,0,0,0.16197479672163,0,0.119129548810604,0.151583987914119
"939","tmem214",3299,0.189445731991312,0.173911032159367,0,0.180708467547018,0,0.136622576511888,0.113447968034931,0.0897032467917084
"940","mapre3b",2685,0,0.347822064318734,0,0,0,0,0.0579703440531224,0.141997763143735
"941","sim1b",2325,0,0.173911032159367,0.190660295689333,1.44566774037614,0.809873983608151,0.54649030604755,0.527767226313424,0.536632027357525
"942","atp23",1240,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"943","upf2",5174,0.378891463982625,1.91302135375304,1.71594266120399,1.9877931430172,2.59159674754608,0.54649030604755,1.52228927925842,0.872906374748724
"944","mtpn",8973,0.378891463982625,0,0,0,0,0.136622576511888,0.0859190067490854,0.153578654485021
"945","slc38a4",5398,0,1.21737722511557,1.52528236551466,0.180708467547018,4.21134471476238,0.54649030604755,1.28020051316453,1.55188562663258
"946","slc38a2",4634,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"947","scaf11",5006,0,0,0,0,0,0.273245153023775,0.0455408588372959,0.111551866599493
"948","tm7sf3",3757,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"949","pmpcb",1532,0,0.173911032159367,0,0.180708467547018,0,0.136622576511888,0.0818736793697122,0.0909357240268841
"950","dnajc2",2042,4.5466975677915,41.9995142664872,24.5951781439239,147.819526453461,134.925005669118,76.5086428466571,71.7324274912397,59.0343112242086
"951","pwp1",1952,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"952","LOC141381549",783,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"953","ano6",7626,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"954","cpsf6",3464,0,0,0.190660295689333,0,0.16197479672163,0.136622576511888,0.0815429448204751,0.0909476777472999
"955","si:ch73-278m9.1",4065,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"956","nap1l1",3545,0.75778292796525,0,0,0,1.6197479672163,0.136622576511888,0.419025578615573,0.65772175856132
"957","bcap29",1415,0,0,0,0,0,0.341556441279719,0.0569260735466198,0.139439833249366
"958","LOC141381554",4908,0,0.173911032159367,0,0.90354233773509,0.16197479672163,1.57115962988671,0.468431299417133,0.636371735215124
"959","slco1c1",3937,0,0.521733096478102,0,5.24054555886352,2.59159674754608,4.09867729535663,2.07542544970739,2.25418311891867
"960","aebp2",3810,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"961","plekha5",5292,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"962","pik3cg",4827,0,0,0,0.180708467547018,0.16197479672163,0,0.057113877378108,0.0886785375175253
"963","waslb",5511,0,0,0,0.361416935094036,0.48592439016489,0.54649030604755,0.232305271884413,0.261381687370055
"964","cd9b",1348,0,0,0,0.180708467547018,0,0.273245153023775,0.0756589367617989,0.120807959690264
"965","creb3l2",4629,0,0,0,0,0.64789918688652,0,0.10798319781442,0.264503735439349
"966","coa6",585,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"967","zgc:113263",4840,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"968","apex1",2104,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"969","si:ch211-214j24.14",928,0.189445731991312,0,0,0,0,0.409867729535663,0.0998855769211626,0.169716510819191
"970","tigarb",1518,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"971","ccnd2b",1477,0,0,0,0,0,0.136622576511888,0.0227704294186479,0.0557759332997464
"972","tmem209",2637,0,0,0.381320591378666,0,0,0,0.0635534318964443,0.155673479549009
"973","vegfab",2899,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
"974","pgm3",2712,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"975","si:ch73-352p4.8",4254,0,0,0.190660295689333,0,0,0,0.0317767159482221,0.0778367397745047
"976","LOC137490068",1041,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"977","tmem168a",3804,0,0,0,0,0.16197479672163,0,0.026995799453605,0.0661259338598372
"978","ifrd1",1770,0,0,0,0,0.32394959344326,0.136622576511888,0.076762028325858,0.132856775174322
"979","cald1a",5515,0,0,0,0,0.32394959344326,0,0.05399159890721,0.132251867719674
"980","elk3",11784,0,0.173911032159367,0,0,0,0,0.0289851720265612,0.0709988815718676
"981","phyh",2997,0,0,0.190660295689333,0,0.32394959344326,0.136622576511888,0.10853874427408,0.133623696854696
"982","nudt5",1397,0,0,0,0.180708467547018,0,0,0.030118077924503,0.0737739229484146
"983","cdc123",1389,0.378891463982625,0.521733096478102,0.762641182757331,1.08425080528211,0.64789918688652,1.22960318860699,0.770836487332279,0.32849644272534
"984","optn",3943,0,0,0,0,0.16197479672163,0.136622576511888,0.049766228872253,0.077513222057617
